"subject"	"activity"	"tBodyAcc.mean...X"	"tBodyAcc.mean...Y"	"tBodyAcc.mean...Z"	"tBodyAcc.std...X"	"tBodyAcc.std...Y"	"tBodyAcc.std...Z"	"tGravityAcc.mean...X"	"tGravityAcc.mean...Y"	"tGravityAcc.mean...Z"	"tGravityAcc.std...X"	"tGravityAcc.std...Y"	"tGravityAcc.std...Z"	"tBodyAccJerk.mean...X"	"tBodyAccJerk.mean...Y"	"tBodyAccJerk.mean...Z"	"tBodyAccJerk.std...X"	"tBodyAccJerk.std...Y"	"tBodyAccJerk.std...Z"	"tBodyGyro.mean...X"	"tBodyGyro.mean...Y"	"tBodyGyro.mean...Z"	"tBodyGyro.std...X"	"tBodyGyro.std...Y"	"tBodyGyro.std...Z"	"tBodyGyroJerk.mean...X"	"tBodyGyroJerk.mean...Y"	"tBodyGyroJerk.mean...Z"	"tBodyGyroJerk.std...X"	"tBodyGyroJerk.std...Y"	"tBodyGyroJerk.std...Z"	"tBodyAccMag.mean.."	"tBodyAccMag.std.."	"tGravityAccMag.mean.."	"tGravityAccMag.std.."	"tBodyAccJerkMag.mean.."	"tBodyAccJerkMag.std.."	"tBodyGyroMag.mean.."	"tBodyGyroMag.std.."	"tBodyGyroJerkMag.mean.."	"tBodyGyroJerkMag.std.."	"fBodyAcc.mean...X"	"fBodyAcc.mean...Y"	"fBodyAcc.mean...Z"	"fBodyAcc.std...X"	"fBodyAcc.std...Y"	"fBodyAcc.std...Z"	"fBodyAccJerk.mean...X"	"fBodyAccJerk.mean...Y"	"fBodyAccJerk.mean...Z"	"fBodyAccJerk.std...X"	"fBodyAccJerk.std...Y"	"fBodyAccJerk.std...Z"	"fBodyGyro.mean...X"	"fBodyGyro.mean...Y"	"fBodyGyro.mean...Z"	"fBodyGyro.std...X"	"fBodyGyro.std...Y"	"fBodyGyro.std...Z"	"fBodyAccMag.mean.."	"fBodyAccMag.std.."	"fBodyBodyAccJerkMag.mean.."	"fBodyBodyAccJerkMag.std.."	"fBodyBodyGyroMag.mean.."	"fBodyBodyGyroMag.std.."	"fBodyBodyGyroJerkMag.mean.."	"fBodyBodyGyroJerkMag.std.."
"11"	11	"LAYING"	0.270414241052632	-0.0158638199666667	-0.106097202	-0.678778108421053	-0.611682302666667	-0.698717687719298	0.573815799122807	0.127668578894737	0.235290292049123	-0.984120641754386	-0.975412084736842	-0.964272651754386	0.106521011619298	0.00660637572280702	-0.0125571586492982	-0.718204059719298	-0.698972426736842	-0.786085257368421	-0.0119758504385965	-0.0884544632315789	0.0729520017263158	-0.763271724122807	-0.794093756140351	-0.722573601052632	-0.10635757354386	-0.0385722603508772	-0.0620225828473684	-0.748567705877193	-0.841259202631579	-0.793164956491228	-0.638353869614035	-0.690466586666667	-0.638353869614035	-0.690466586666667	-0.718971832508772	-0.707666356421053	-0.703103323947368	-0.748196678829825	-0.8060475	-0.833469125789474	-0.699546727578947	-0.638012533754386	-0.734155256140351	-0.67183107922807	-0.623430571842105	-0.704800521052632	-0.733022957964912	-0.716643507	-0.781084283333333	-0.728239011414035	-0.700066642175439	-0.790392027894737	-0.706443931526316	-0.805091312982456	-0.714938353684211	-0.781838864561404	-0.79089333754386	-0.751106194736842	-0.691211331350877	-0.738507604350877	-0.711388500754386	-0.705493077649123	-0.7752448	-0.774432491421053	-0.840741267719298	-0.836282625614035
"12"	12	"LAYING"	0.2836007575	-0.0208215747816667	-0.117676223833333	-0.650355036416667	-0.621878571351667	-0.697767452633333	0.539643731833333	0.0696635265166667	0.17635628313	-0.970842124666667	-0.960821227333333	-0.9634880585	0.102557797033333	0.001377769038	-0.0161884009484833	-0.698225701133333	-0.70371761145	-0.801950494166667	-0.0765483427016667	-0.05863788719	0.0953335629216667	-0.7830692925	-0.785471182	-0.7035528495	-0.103741639388333	-0.051191438536	-0.0480429657983333	-0.803767663333333	-0.824062418166667	-0.7877654215	-0.62980707813	-0.638207982983333	-0.62980707813	-0.638207982983333	-0.718091468516667	-0.697167719833333	-0.687932827275	-0.755081993666667	-0.8160396255	-0.817309520333333	-0.661444906483333	-0.641306871853333	-0.724465200616667	-0.6470409424	-0.6369088485	-0.708393879633333	-0.705738764333333	-0.718106358965	-0.783172652833333	-0.7177973696	-0.70837571805	-0.819721074666667	-0.749290957666667	-0.781733797833333	-0.705414870833333	-0.795421939833333	-0.791967921333333	-0.731858724333333	-0.632131135016667	-0.698006098461667	-0.681769525356667	-0.719805267416667	-0.776267290166667	-0.784501155166667	-0.821903372833333	-0.824257658333333
"13"	13	"LAYING"	0.278287007580645	-0.0145989891177419	-0.109471249448387	-0.609846864483871	-0.563632636220968	-0.649431269677419	0.628361892741935	-0.061808771483871	-0.0621140218548387	-0.975326083225806	-0.955373247096774	-0.947196131774194	0.0547384959241935	0.0175935350254839	0.0172157357878387	-0.659285029409677	-0.641202872495161	-0.782294114516129	-0.0278847288032258	-0.0587714358151613	0.0815978898709677	-0.719526872629032	-0.733635963709677	-0.667278847258065	-0.0750425859516129	-0.0389881858156452	-0.0631939433103226	-0.720223924629032	-0.832591937419355	-0.762502570322581	-0.571544484419355	-0.613769678596774	-0.571544484419355	-0.613769678596774	-0.670234129508064	-0.668062046491935	-0.63217073516129	-0.680878008733871	-0.791829363387097	-0.807491516451613	-0.621297161043548	-0.583761350596774	-0.699277932580645	-0.606366602712903	-0.582740305862903	-0.652116387258065	-0.672172849483871	-0.664244075032258	-0.769774522741935	-0.676582572709677	-0.640306192016129	-0.793533501451613	-0.670384892596774	-0.75418021983871	-0.673699092580645	-0.737210185241935	-0.725457804354839	-0.697071122258065	-0.618959110601613	-0.671697864919355	-0.664316209232742	-0.675218470870968	-0.728749555	-0.706675620419355	-0.808848918548387	-0.819643121451613
"14"	14	"LAYING"	0.279565045294118	-0.0166215264294118	-0.114981251764706	-0.51869236472549	-0.497211214723529	-0.588041877509804	0.699210307843137	-0.00923264302745098	0.0685783690764706	-0.971713246078431	-0.960245774705882	-0.93443113627451	0.0486141238976471	0.0318246192	-0.0183850660741176	-0.606269766990196	-0.595467823237255	-0.772419199019608	-0.053022633627451	-0.067772014345098	0.10990111435098	-0.663196620058824	-0.671255356666667	-0.632492486490196	-0.0973515403470588	-0.0333117668607843	-0.0423118412078431	-0.703525494705882	-0.817296288235294	-0.746688754117647	-0.48552082272549	-0.538437778313726	-0.48552082272549	-0.538437778313726	-0.636810707039216	-0.604638261811765	-0.549672190262745	-0.626007844582353	-0.771938261568627	-0.795567997843137	-0.56631440080549	-0.523689686313725	-0.659076100392157	-0.502464415607843	-0.518259679709804	-0.585100158278431	-0.622957896970588	-0.612452539058824	-0.755782695490196	-0.624487267411765	-0.604943909035294	-0.788208800588235	-0.610657069784314	-0.715753738431373	-0.643450911	-0.682109077470588	-0.652025101782353	-0.664627808235294	-0.545521452019608	-0.60652542835098	-0.599839192990196	-0.613327778458824	-0.682698541568627	-0.654816642570588	-0.796045825098039	-0.809739940980392
"15"	15	"LAYING"	0.275661506791667	-0.0213446192501389	-0.107121526347222	-0.659594785888889	-0.610395913247222	-0.614851997352778	0.761592591527778	0.0516612503277778	0.193941300526389	-0.977168315277778	-0.96235554125	-0.944593277361111	0.0841260557541667	0.0165827657886111	-0.02130918838875	-0.708996402125	-0.692164961391667	-0.815350123472222	-0.00694394501111111	-0.0976885490972222	0.0669538132847222	-0.743320978652778	-0.637335054583333	-0.670336813388889	-0.103784189504028	-0.0566454107652778	-0.0681612179027778	-0.793338908055556	-0.842398991666667	-0.794151033611111	-0.607118185861111	-0.651374934319444	-0.607118185861111	-0.651374934319444	-0.726477314430556	-0.696579310791667	-0.605358801070833	-0.668723328083333	-0.816980331944444	-0.848270625833333	-0.666635934194444	-0.623005675590278	-0.696283994097222	-0.657521378555556	-0.630150932208333	-0.605633515972222	-0.713029829569444	-0.694485693041667	-0.79169949625	-0.73182384875	-0.712583721236111	-0.838242602361111	-0.724232283861111	-0.710057194766667	-0.679961627111111	-0.752687628625	-0.603298417347222	-0.698368191819444	-0.662644651416667	-0.699626490172222	-0.688918653277778	-0.708279616408053	-0.734788952777778	-0.684918440472222	-0.848418060555556	-0.859228009722222
"16"	16	"LAYING"	0.273340154142857	-0.02047153491	-0.108994603185714	-0.598988126985714	-0.525735429882857	-0.561132032752857	0.624904392428571	0.0585955164428571	0.152261812485714	-0.970493446428571	-0.947756053571429	-0.931701472142857	0.0703435403462857	-0.00681840570985714	-0.0188708040791857	-0.636980129785714	-0.645002293732857	-0.787799134714286	-0.0381738223371429	-0.0866431658	0.11407441497	-0.699910612494286	-0.611653922362857	-0.645228010357143	-0.106306214842857	-0.0445968443871429	-0.0429240200428571	-0.738029469385714	-0.824428724285714	-0.778652457142857	-0.541523199198571	-0.584134005114286	-0.541523199198571	-0.584134005114286	-0.6692164096	-0.636595732771429	-0.548432448114286	-0.628291289917143	-0.789116261	-0.824528132714286	-0.60531978583	-0.555798324008571	-0.660102028571429	-0.597395362755714	-0.5417718489	-0.548750351085714	-0.6454082217	-0.654337730192857	-0.765187788	-0.661719703385714	-0.659917140914286	-0.809476500714286	-0.663199105285714	-0.700099684814286	-0.663035398751429	-0.715357057514286	-0.5724767486	-0.673850741014286	-0.593283034257143	-0.644367876771429	-0.629676727228571	-0.648017024742857	-0.703882055114286	-0.645941748085714	-0.823131118	-0.839242971571429
"17"	17	"LAYING"	0.279000325352113	-0.0194135024197183	-0.109405836938028	-0.55823395656338	-0.452363026240845	-0.464110374605634	0.66939974971831	0.0620436833512958	0.169687753802113	-0.975961969295775	-0.957871776760563	-0.923369738028169	0.0805128609521127	-0.0418515578732394	0.00989707171084507	-0.633743435943662	-0.604671920038028	-0.758259385915493	-0.0499838043577465	-0.0585145108422535	0.10943766184507	-0.627531957323944	-0.487163329266197	-0.536806144394366	-0.0882493574478873	-0.0455794833169014	-0.0724317454056338	-0.734698625211268	-0.769367571830986	-0.728585845070423	-0.4736883647	-0.538066107	-0.4736883647	-0.538066107	-0.65397241684507	-0.611145905112676	-0.447820441591549	-0.530049497367606	-0.75117397	-0.779616404929578	-0.587154465971831	-0.489392039907042	-0.593883952816901	-0.548545634352113	-0.469902743434225	-0.445066718716901	-0.644364551064789	-0.61945961015493	-0.73016918028169	-0.656304404915493	-0.615981014040845	-0.785711858732394	-0.624011311408451	-0.584636623517183	-0.56678372884507	-0.63427401256338	-0.441882243929577	-0.571129524309859	-0.552718718873239	-0.602705602364225	-0.607369906609859	-0.618728610859155	-0.629453783633803	-0.550294542957746	-0.784174071408451	-0.789510911830986
"18"	18	"LAYING"	0.292821341692308	-0.0177656300161538	-0.0941531838369231	-0.356110318904615	-0.301234817898462	-0.357477263815385	0.859326681384615	-0.123181371830769	0.0285414261415385	-0.968469254769231	-0.949491132153846	-0.923689701692308	0.0599201668	0.0249322872829231	-0.00532891490723077	-0.43598890898	-0.433948197076923	-0.637892737076923	-0.0573326790507692	-0.0512919909727538	0.0720946694353846	-0.527590789984615	-0.416667709107692	-0.442988858661538	-0.0846897877276923	-0.0530884844923077	-0.0293749546369231	-0.585589127553846	-0.702696620153846	-0.609379394153846	-0.293445826815385	-0.338963616441538	-0.293445826815385	-0.338963616441538	-0.474228926955385	-0.422156813815385	-0.345551785221692	-0.442003502784615	-0.651090473230769	-0.696909662153846	-0.358056693143077	-0.318806531184615	-0.472595379461538	-0.356651387323077	-0.338096454323077	-0.353979623415385	-0.448598645753846	-0.457017094381538	-0.602881829384615	-0.474576004936923	-0.448453748387692	-0.672074972	-0.455756630312308	-0.509950763123077	-0.433329380430769	-0.553754771092308	-0.375233940953846	-0.498916619538462	-0.343956085	-0.440235806650769	-0.418431308863077	-0.432106844415385	-0.527710567123077	-0.485315069329692	-0.694839814	-0.721487033846154
"19"	19	"LAYING"	0.282141871325301	-0.016214994586747	-0.110446639710843	-0.683546015927711	-0.654556237053012	-0.688162047457831	0.489653253253012	0.109828178626506	0.269593636084819	-0.974618474337349	-0.965007820240964	-0.95153200373494	0.0480834371807229	0.0239715185991566	-0.00255411641626506	-0.728335757543374	-0.714683389987952	-0.812770177590361	-0.0260166454728916	-0.0744141920936145	0.104141654048193	-0.779018938795181	-0.749023152108434	-0.706907921722892	-0.0740324088566265	-0.0439859445566265	-0.0506184875327711	-0.822306360963855	-0.854342377349398	-0.80100708060241	-0.649086401062651	-0.682497283192771	-0.649086401062651	-0.682497283192771	-0.737855763795181	-0.72304959793253	-0.674757290128916	-0.738758681048193	-0.834914138554217	-0.854469617228916	-0.706504344650602	-0.666236323662651	-0.73124120373494	-0.675880355606024	-0.671130139409639	-0.691802069337349	-0.738355108056627	-0.727205791253012	-0.793387031445783	-0.742406601831325	-0.720670179203614	-0.831005775542169	-0.758246934096386	-0.777895915466145	-0.712896625759036	-0.787666563373494	-0.736961023056626	-0.732973111084337	-0.683302464108434	-0.732238750119157	-0.713099945249398	-0.737764454513253	-0.782427844939759	-0.755941052686747	-0.853360656746988	-0.866129739759036
"20"	20	"LAYING"	0.276366603235294	-0.0148652597220588	-0.1095231898	-0.508366487191176	-0.482094639470588	-0.581151326514706	0.596747275	-0.0185064153970588	0.0922715643676471	-0.967461730882353	-0.971986456323529	-0.953886388676471	0.133270975239706	-0.00724079467647059	-0.0109065813861765	-0.556337390370588	-0.527942797838235	-0.706271842352941	-0.0432658543401471	-0.0641531712573529	0.111001050926471	-0.693390107308824	-0.657217935294118	-0.586404769279412	-0.0923421515088235	-0.0366312177308824	-0.0519953370220588	-0.672730970617647	-0.753905944323529	-0.667293128088235	-0.476347615148529	-0.536937419529412	-0.476347615148529	-0.536937419529412	-0.567053160007353	-0.563112201405882	-0.569355619911765	-0.643666234558824	-0.717509376323529	-0.740485520367647	-0.513455680720588	-0.476728359875	-0.604318635926471	-0.507314605022059	-0.518284784075	-0.602778465735294	-0.570071318716176	-0.554264225161765	-0.675999908970588	-0.582543021617647	-0.531691792433824	-0.735558469705882	-0.623899749205882	-0.6744288485	-0.567655454279412	-0.716826383088235	-0.653313428941176	-0.631610764558824	-0.517694325147059	-0.620609624814706	-0.550312400213235	-0.584101283441177	-0.675492236764706	-0.684687208676471	-0.749126985264706	-0.747987441
"21"	21	"LAYING"	0.279891621777778	-0.0190727909445556	-0.110332307977778	-0.7052985775	-0.668584544311111	-0.741072117455556	0.638158787666667	-0.0648578298055556	0.0222194745444444	-0.978949591666667	-0.972038198777778	-0.958527763777778	0.0787035603333333	0.0263406115185556	-0.0108962470517778	-0.747190298222222	-0.716129943144444	-0.824972703666667	-0.0425779600397778	-0.0559516646088889	0.0850462832755556	-0.802260998	-0.781425403633333	-0.746171057177778	-0.0969278571188889	-0.0417742500266667	-0.0497042467257778	-0.794426367464444	-0.842702879288889	-0.811569055888889	-0.681528510776667	-0.689383460444444	-0.681528510776667	-0.689383460444444	-0.749025054133333	-0.742193120011111	-0.714287412685556	-0.759136088444444	-0.825094347777778	-0.835743533345556	-0.723991784812222	-0.673367946088889	-0.763163293288889	-0.698840138433333	-0.687472223556444	-0.750641712188889	-0.75618276	-0.7336248836	-0.808499960188889	-0.760841366	-0.716786535486667	-0.840459858777778	-0.756917149977778	-0.785148549487778	-0.746145755777778	-0.817512257666667	-0.782705602388889	-0.771072479666667	-0.687997123522222	-0.739143168241111	-0.736429352927778	-0.751575129	-0.781895661222222	-0.786854943666667	-0.835959147633333	-0.847092963055556
"22"	22	"LAYING"	0.27251918875	-0.0187656556291667	-0.110366845295833	-0.585183546694444	-0.507009447366667	-0.593739984902778	0.813820649583333	-0.07362744845	0.0733575273706944	-0.979718398472222	-0.955871716666667	-0.9444486275	0.0835574064277778	0.0201884338944444	0.0209933163005556	-0.633423602597222	-0.588458153494444	-0.766537587916667	-0.0167538939886111	-0.0585381920958333	0.069334933175	-0.699310818215278	-0.651282862652778	-0.624790601152778	-0.110434832770833	-0.0414414868472222	-0.0348780225680556	-0.708718148805556	-0.819181429861111	-0.750041309583333	-0.535746534215278	-0.577628078361111	-0.535746534215278	-0.577628078361111	-0.650323059166667	-0.609937196527778	-0.574917182106944	-0.633485735333333	-0.774528211111111	-0.805996362777778	-0.593828069083333	-0.520992469948611	-0.647148756388889	-0.582708525888889	-0.531975032926389	-0.598348366652778	-0.638525223277778	-0.602457592666667	-0.741678227916667	-0.661930426194444	-0.601991342348611	-0.790548013888889	-0.6402693897625	-0.701464131111111	-0.629647781111111	-0.720073101690278	-0.628122713736111	-0.6587920038	-0.579995343440278	-0.642418761138889	-0.598247211875	-0.627877868763889	-0.691837537222222	-0.660051221794444	-0.809073805138889	-0.816082265833333
"23"	23	"LAYING"	0.273784473638889	-0.0188936281891667	-0.117661432951389	-0.530802882055556	-0.470051125487639	-0.501309143865278	0.753074773611111	-0.0959445630416667	0.0800606133888889	-0.971667705555556	-0.956392496805556	-0.924116232916667	0.108570967240278	0.00280427883472222	-0.0147318224316667	-0.567863495831944	-0.568881602555278	-0.740124242083333	-0.0234615754902778	-0.0896102175583333	0.102280149895833	-0.672715826805556	-0.526446723119444	-0.585926752451389	-0.0833499815694444	-0.0112021663552778	-0.0567868792958333	-0.688484536805556	-0.783182405	-0.724167017638889	-0.469294554680556	-0.527813190458333	-0.469294554680556	-0.527813190458333	-0.605211185875	-0.556320540652778	-0.489027776833333	-0.572108912152778	-0.743379750083333	-0.780903069583333	-0.540852461338194	-0.490210426027778	-0.600777341527778	-0.527965361888889	-0.495106689244444	-0.49385878675	-0.576216670194444	-0.580773526905556	-0.71034908375	-0.599724933027778	-0.586804889727778	-0.76925895625	-0.619036479486111	-0.635350515	-0.597084861847222	-0.692091179805556	-0.478327557219444	-0.621525113625	-0.530231454820833	-0.60127377675	-0.546281261659722	-0.572626848555556	-0.652335992458333	-0.597558119595833	-0.782712257361111	-0.794266930833333
"24"	24	"LAYING"	0.270727564208333	-0.0204685033138889	-0.114277899805556	-0.689066427777778	-0.660814605388889	-0.696952653263889	0.689195167083333	0.00451997080555555	0.155085892486222	-0.975508852222222	-0.960424089027778	-0.946196174027778	0.0700417208611111	0.0156206261384722	0.0103135470680556	-0.726889039302778	-0.716919139944444	-0.837806882361111	-0.0746043605	-0.0409602457611111	0.0733666569444444	-0.786449201166667	-0.758525925	-0.716959771986111	-0.0924543098111111	-0.0480600956944444	-0.0591197650666667	-0.788605377083333	-0.869825136388889	-0.806160023888889	-0.656639767027778	-0.687140276375	-0.656639767027778	-0.687140276375	-0.742062879236111	-0.73653634075	-0.693022234555556	-0.748210718611111	-0.838663926944444	-0.851201399722222	-0.701172088138889	-0.668488075861111	-0.748359296666667	-0.685081286666667	-0.678881617030556	-0.694791731444444	-0.733109010069444	-0.735980666638889	-0.82007745	-0.745188835194444	-0.715665326708333	-0.854353821805556	-0.746967369133333	-0.791065585277778	-0.719496751083333	-0.800297916847222	-0.744074623833333	-0.742823880138889	-0.68662379	-0.736165883347222	-0.727919922611111	-0.748996985018056	-0.78615619625	-0.767987150208333	-0.854447009166667	-0.857650392361111
"25"	25	"LAYING"	0.27703703	-0.0157860167741096	-0.111887270808219	-0.65470660260274	-0.602704170479452	-0.622251042041096	0.510447748493151	0.0967148544520548	0.146455999543836	-0.978936823972603	-0.970339083835616	-0.948908797260274	0.0731678040452055	0.0113037474245206	-0.00220508507473973	-0.693469513986301	-0.665970053765753	-0.790998026575342	-0.0185332247716438	-0.0843628479726027	0.0950875203972603	-0.752281106450685	-0.652525135383562	-0.672291848958904	-0.112672925845205	-0.0542747226917808	-0.040148299630137	-0.78680251890411	-0.828436038767123	-0.781847360547945	-0.606782568450411	-0.652532895232877	-0.606782568450411	-0.652532895232877	-0.704934022493151	-0.676372587326027	-0.632124282654794	-0.674027685315069	-0.807594905753425	-0.83142394260274	-0.66778154460411	-0.61210471169863	-0.691058693013699	-0.650383929019452	-0.623957323	-0.619082885189041	-0.699037006021918	-0.682161715013699	-0.767549639452055	-0.715724827863014	-0.671793685684931	-0.813430263561644	-0.728559742808219	-0.715534950424658	-0.680873196890411	-0.762371631459863	-0.623231705821918	-0.700399801780822	-0.653790185509589	-0.706801393835616	-0.670204166471233	-0.686098208287671	-0.736125955241507	-0.692324275561644	-0.831305947808219	-0.843603336712329
"26"	26	"LAYING"	0.266651023026316	-0.0139640444064342	-0.0980800123565789	-0.55337829225	-0.489536451719737	-0.654680702894737	0.689498560921053	0.0422872435	0.162585135493816	-0.964323437368421	-0.949564024605263	-0.930632559605263	0.0616074923671053	0.0186354880578947	-0.0024447921881579	-0.651451690031579	-0.612676416671053	-0.778144589342105	-0.022774315125	-0.06893753103	0.0962365794269737	-0.664263499907895	-0.721958148026316	-0.666552843421053	-0.101362329936842	-0.0507970540263158	-0.0513202041760263	-0.674766207267105	-0.816304363421053	-0.749047824868421	-0.521407405507895	-0.542908648909211	-0.521407405507895	-0.542908648909211	-0.659437892947368	-0.648603771052632	-0.589055054643421	-0.655812561715789	-0.766008451184211	-0.787216286184211	-0.598008657772368	-0.519071370673684	-0.698244225131579	-0.538037778151316	-0.507619945065789	-0.660944701131579	-0.669036276342105	-0.634393006789474	-0.767734026447368	-0.664756321815789	-0.615417576565789	-0.78764667618421	-0.600413011368421	-0.742506530513158	-0.648143141131579	-0.686345940447368	-0.715076443421053	-0.704311312763158	-0.553507823056579	-0.609191181960526	-0.645829010085526	-0.655678965105263	-0.692911861486842	-0.692987018592105	-0.789522225789474	-0.799336758552632
"27"	27	"LAYING"	0.265297597878378	-0.0108690139352703	-0.102535888124324	-0.770985885283784	-0.710697763	-0.795470643243243	0.682409282027027	0.0606521377027027	0.190697600975135	-0.966740394189189	-0.958463029054054	-0.952804882027027	0.0937278206756757	-0.000307239690270271	0.00332819211013514	-0.820500058581081	-0.801762054824324	-0.885288042297297	0.00309713656486487	-0.0900970000013513	0.0953568395135135	-0.827518502972973	-0.851788538783784	-0.805888273243243	-0.1066496345	-0.0426574051756757	-0.0637589187567568	-0.834735182297297	-0.911222956081081	-0.868690836351351	-0.737452136337838	-0.743320566648649	-0.737452136337838	-0.743320566648649	-0.82653468822973	-0.81605147072973	-0.779581333337838	-0.807639566644595	-0.883030790135135	-0.894813106891892	-0.795882257283784	-0.739121361081081	-0.831001850405405	-0.762517925635135	-0.714902708472973	-0.793634755945946	-0.831320701351351	-0.814008482702703	-0.877007377702703	-0.825746083283784	-0.801971105594595	-0.892215661891892	-0.796409538216216	-0.870096051216216	-0.808597548513514	-0.838512099662162	-0.843811462027027	-0.82328006027027	-0.762955170724324	-0.773270750783784	-0.815502845932432	-0.818282115418919	-0.842494193648649	-0.819234244621622	-0.899591520945946	-0.896069434459459
"28"	28	"LAYING"	0.2768176805	-0.02176731647075	-0.10844897177875	-0.74277010792125	-0.69471007803	-0.7555134590875	0.412462264875	0.11003626915	0.206795826716	-0.969893697625	-0.970420559	-0.96202505225	0.0774774899225	0.005079949437625	-0.00771746523525	-0.78567148829125	-0.784641295125	-0.861641577375	0.004356055895	-0.08204386215	0.09408269104375	-0.830648758025	-0.8316218824625	-0.761419912575	-0.1029310255025	-0.048783729685375	-0.049724631852125	-0.849191762125	-0.89313090175	-0.85687570875	-0.71209415135	-0.74699501070375	-0.71209415135	-0.74699501070375	-0.796120677125	-0.7904464092625	-0.7467108876375	-0.79328740269125	-0.873326085375	-0.89364439425	-0.7565809898875	-0.7221127648875	-0.7976190565	-0.73822481135	-0.700116638775	-0.7535190923375	-0.79239230625	-0.790828333	-0.85131587025	-0.7982354168125	-0.79299678855	-0.870624678875	-0.8088116885	-0.8480962	-0.782501560325	-0.8392988100375	-0.82575987155	-0.77788292665	-0.746694467575	-0.7863888818875	-0.78451883595	-0.7994030586625	-0.829599703125	-0.8070354609875	-0.8926584195	-0.902613342375
"29"	29	"LAYING"	0.275527539855072	-0.0158146700998551	-0.10866568257971	-0.524224991753623	-0.460742250695652	-0.589359607811594	0.820388604927536	-0.0299887498115942	0.111719204080725	-0.972793705942029	-0.944022504391304	-0.936513455797101	0.0778062385652174	-0.0125365865536232	-0.0195891681315942	-0.58450793684058	-0.586970851505812	-0.713163047826087	-0.0603573720057971	-0.047478165026087	0.147800798837681	-0.722652302898551	-0.732847573768116	-0.613414865507246	-0.0954995506257971	-0.051424047573913	-0.0686336710072464	-0.688914402028985	-0.788750882608696	-0.71244112884058	-0.478955348188406	-0.535156936333333	-0.478955348188406	-0.535156936333333	-0.600431143101449	-0.587862994246377	-0.596374111014493	-0.691006654492754	-0.747046657971014	-0.778428520434783	-0.546294329384058	-0.490720151130435	-0.628911419695652	-0.516875623478261	-0.481355933727536	-0.602612108623188	-0.598974209821739	-0.603808961623188	-0.69449309884058	-0.607029407318841	-0.597150132173913	-0.73031745884058	-0.653684796130435	-0.73416570826087	-0.605933293507246	-0.745659550434783	-0.735943829275362	-0.652884371884058	-0.535725589786957	-0.608456730188406	-0.579909430666667	-0.601787442421739	-0.71477787884058	-0.729807643623188	-0.779715599710145	-0.792963300434783
"30"	30	"LAYING"	0.276183452714286	-0.0185102511465714	-0.11234982379	-0.709245290942857	-0.651399672228571	-0.735501434185714	0.590060690714286	0.0901447217285714	0.226237422001913	-0.985641356285714	-0.973308701428571	-0.959222610714286	0.0712593692757143	-0.0162378747514286	-0.00472313886385714	-0.771172405671429	-0.731874849114286	-0.838294108	-0.0550528235371429	-0.0797002049285714	0.0846747656828571	-0.753072474457143	-0.784973529142857	-0.774310774414286	-0.0896227296714286	-0.0330456761792857	-0.0559203078274286	-0.774212263157143	-0.874041703	-0.819799271857143	-0.674443942202429	-0.704940725671429	-0.674443942202429	-0.704940725671429	-0.770995948014286	-0.756135558812857	-0.712176415185714	-0.7479282267	-0.839787734142857	-0.846360896285714	-0.735986364828571	-0.674131905408571	-0.776490684857143	-0.700518269485714	-0.662095199942857	-0.735805965842857	-0.778478796947143	-0.751014304857143	-0.825400153571429	-0.784473840085714	-0.729471918257143	-0.850285641285714	-0.719942750857143	-0.809313815885714	-0.759978960557143	-0.765223395241429	-0.775024759285714	-0.800327279285714	-0.710566410662857	-0.747778707385714	-0.7598542662	-0.75325921643	-0.778908852285714	-0.771518883771429	-0.849751993857143	-0.852915760714286
"31"	1	"SITTING"	0.276417868510638	-0.0245985319906383	-0.111163239897872	-0.507090910425532	-0.399805284331915	-0.363968082404255	0.854724537659574	-0.0975098408297872	-0.167370793425532	-0.974086274680851	-0.967005242340426	-0.944305497659574	0.0658563669	0.0131803458617021	0.0513879755808511	-0.544537923425532	-0.518074402446808	-0.636629058510638	0.0312429384846808	-0.0812774917297872	0.0325367139787234	-0.683996116489362	-0.595310465212766	-0.498843982978723	-0.113836681887234	-0.0361542917255319	-0.0734631970978723	-0.739127329148936	-0.724699058361702	-0.656485265170213	-0.40989389087234	-0.478191117914894	-0.40989389087234	-0.478191117914894	-0.535093193085106	-0.527459829085106	-0.509933011680851	-0.632949403680851	-0.705533358212766	-0.741465590425532	-0.535969659312766	-0.428843108170213	-0.469089748404255	-0.497054143955319	-0.422975041893617	-0.359889965280851	-0.578816816	-0.539770736170213	-0.612648086042553	-0.550133209425532	-0.528197115021277	-0.660351870212766	-0.651523835	-0.621554793574468	-0.526997439148936	-0.696663800297872	-0.583477229191489	-0.53792492487234	-0.458608989510638	-0.572006205659574	-0.513934623404255	-0.549514123595745	-0.659063085659574	-0.680986889914894	-0.734900340305532	-0.770233641276596
